dish_id,total_calories,total_mass,ingredients,split
dish_1566587102,213.599411,146.0,chicken;millet;pepper;spinach (raw);jalapenos;olive oil;garlic;onions;salt;tomatoes;bell peppers,test
dish_1558631904,80.079994,154.0,apple,train
dish_1561049373,290.75,146.0,scrambled eggs;bacon,train
dish_1564601638,712.456421,541.0,olive oil;kale;cherry tomatoes;chard;turnips;salt;chive;thyme;shallots;garlic;buttermilk;chicken;pepper;flour;roasted potatoes;fish;brussels sprouts;vegetable oil;parsley;lemon juice;wheat berry,train
dish_1562603536,75.739998,14.0,bacon,train
dish_1561578156,31.990978,97.0,eggplant;olive oil;salt,train
dish_1565195398,135.37854,126.0,chicken apple sausage;olive oil;sweet potato,train
dish_1566502437,74.564041,64.0,vinegar;spinach (raw);sun dried tomatoes;garlic;onions;cucumbers;mustard;salt;olive oil,test
dish_1558638216,55.899998,43.0,white rice,train
dish_1562704640,333.281311,275.0,beef;salt;olive oil;shallots;spinach (cooked);onions;squash;vinegar;bok choy;millet;cauliflower;cheese pizza,train
dish_1563813395,371.862915,193.0,salt;pepper;brussels sprouts;olive oil;bacon;pineapple;sausage,train
dish_1565981802,99.754425,152.0,carrot;salt;tofu;pepper;olive oil,train
dish_1564170098,50.799999,67.0,onions;olives,train
dish_1558636902,38.950001,95.0,carrot,train
dish_1560367980,421.465118,254.0,asparagus;salt;onions;country rice;olive oil;green onions;pizza;spinach (raw);fish;garlic,test
dish_1563898813,626.508484,382.0,olive oil;mustard;cucumbers;bell peppers;broccoli;salt;garlic;scrambled eggs;radishes;bacon;vinegar,train
dish_1565711570,603.827271,324.0,salt;pepper;brussels sprouts;scrambled eggs;olive oil;hash browns;bacon,test
dish_1563910276,375.94339,241.0,olive oil;onions;salt;lemon juice;cilantro;chili;shallots;salmon;garlic;ginger;jalapenos;brown rice;spinach (raw);lime,train
dish_1558640074,60.32,116.0,apple,train
dish_1563308323,27.059999,66.0,carrot,train
dish_1558636928,16.02,89.0,cherry tomatoes,train
dish_1562872182,41.539997,296.0,mushroom;bok choy,train
dish_1565107211,523.634644,799.0,salsa;sweet potato;scrambled eggs;olive oil;egg whites;watermelon;grapes,train
dish_1560802562,8.853207,5.0,olive oil;lemon juice;bulgur;salt;kale;parsley;chickpeas;pepper,train
dish_1558722322,37.720001,92.0,carrot,train
dish_1558639876,68.18,215.0,carrot;cantaloupe;cauliflower,test
dish_1566838378,286.210022,482.0,scrambled eggs;watermelon;berries;pineapple,test
dish_1562169729,25.530136,50.0,brussels sprouts;salt;pepper;olive oil,train
dish_1566501258,12.0,30.0,onions,train
dish_1563811439,137.319992,289.0,cantaloupe;egg whites,train
dish_1566419546,306.436981,177.0,caesar salad;cheese pizza,train
dish_1557853229,195.929993,126.0,eggs,train
dish_1557937037,25.969999,49.0,raspberries,test
dish_1565811287,16.51,127.0,bok choy,train
dish_1559843690,61.740002,134.0,strawberries;potatoes;broccoli,train
dish_1562947409,103.190002,190.0,pineapple;berries,train
dish_1563217993,279.708801,337.0,mangos;pork;garlic;onions;jalapenos;lemon juice;cucumbers;olive oil;mustard greens;parsley;tomatoes;salt;cherry tomatoes;squash;white rice;zucchini;arugula;rosemary;broccoli;cilantro;lime,train
dish_1561580322,44.25,76.0,caesar salad;wheat berry,train
dish_1558550079,73.839996,142.0,apple,train
dish_1561664013,280.443024,163.0,chicken;garlic;white rice;pepper;brown rice;pork;olive oil;sugar;lemon juice;basil;carrot;bok choy;chard;parsley;rosemary;salt;chive;soy sauce,train
dish_1563480534,797.566895,576.0,garlic;wine;lemon juice;onions;jalapenos;brown rice;mushroom;beef;pasta;cauliflower;shallots;chili;cilantro;lime;salt;broccoli;sour cream;olive oil;thyme;cream;spinach (raw);ginger;salmon,train
dish_1558375506,73.839996,142.0,deprecated,train
dish_1559838214,43.279999,8.0,bacon,train
dish_1566501153,1006.917969,419.0,olives;carrot;spinach (raw);parmesan cheese;chicken;avocado;olive oil,train
dish_1562008936,57.639999,131.0,caesar salad,test
dish_1562689645,302.431702,169.0,bacon;olive oil;scrambled eggs;broccoli,train
dish_1567625392,208.233475,171.0,bulgur;parsley;cranberries;olive oil;mustard greens;shallots;chard;kale;arugula;lemon juice;garlic;avocado;apple;salt,train
dish_1562613340,349.389069,189.0,apple;steak;arugula;onions;lemon juice;olive oil;garlic;mustard greens;cilantro;salt;pineapple;white rice;kale;jalapenos;vinegar;goat cheese;figs,train
dish_1561578461,522.154663,392.0,beef;salt;bell peppers;olive oil;cucumbers;lettuce;roasted potatoes;basil;thyme;garlic;rosemary;mushroom;arugula;pepper;cauliflower;olives;bok choy;cheese pizza;white wine;caesar salad;spinach (cooked);butter;lemon juice;oregano;millet;vinaigrette;cherry tomatoes;shallots;onions;cream;feta cheese;vinegar;wheat berry;chicken,train
dish_1562010929,457.265839,405.0,pepper;arugula;vinegar;chard;pork;cabbage;parsley;mustard;salt;garlic;pineapple;jalapenos;mayonnaise;squash;wheat berry;blueberries;olive oil;pecans;lemon juice;carrot,train
dish_1566501324,65.269997,113.0,onions;carrot;olives,train
dish_1568404889,247.288361,219.0,olive oil;vinegar;radishes;soy sauce;carrot;fried rice;mixed greens;garlic;green onions;cabbage;rice noodles,train
dish_1562946075,557.884033,297.0,sausage;scrambled eggs;watermelon,train
dish_1562184628,444.01001,121.0,bacon;steak,train
dish_1558641108,96.62999,243.0,cherry tomatoes;apple;carrot,train
dish_1558376364,48.990002,71.0,grapes,test
dish_1558640917,5.25,21.0,cauliflower,train
dish_1562872498,306.264984,320.0,fish;carrot;parsley;garlic;zucchini;rosemary;lemon juice;couscous;spinach (raw);squash;jicama;arugula;chive;salt;lime;thyme;olive oil;basil;green beans;sour cream;nopales;chicken;wheat berry;bok choy;corn;pepper,train
dish_1568316041,149.125931,149.0,arugula;chard;vinegar;tofu;olive oil;pepper;salt;walnuts;mustard;blueberries,train
dish_1558459462,58.650002,85.0,grapes,train
dish_1560801041,432.244263,292.0,pork;zucchini;arugula;chicken breast;cherry tomatoes;rosemary;lemon juice;thyme;olive oil;onions;wheat berry;parmesan cheese;pepper;spinach (raw);cauliflower;garlic;chickpeas;white rice;salt;bulgur;parsley;kale,test
dish_1565898544,181.954498,182.0,shallots;cherry tomatoes;ginger;onions;lemon juice;lime;garlic;cilantro;salmon;olives;jalapenos;brown rice;spinach (raw);salt;olive oil;chili,train
dish_1563897047,66.040001,127.0,egg whites,test
dish_1560526552,359.240814,319.0,salt;sausage;pineapple;blueberries;spinach (raw);parsley;mustard greens;potatoes;berries;tomatoes;scrambled eggs;vinegar;mustard;cucumbers;almonds;olive oil;garlic;carrot,test
dish_1562703408,311.209167,196.0,onions;spinach (cooked);shallots;berries;salt;pizza;olive oil;vinegar;bok choy;millet;beef,test
dish_1563464670,384.175995,156.0,cream cheese;bagels;cucumbers;mozzarella cheese,train
dish_1558636582,530.551025,410.0,cherry tomatoes;apple;cauliflower;almonds,train
dish_1558723512,15.99,39.0,carrot,train
dish_1558381084,36.57,53.0,grapes,train
dish_1568401018,587.709961,447.0,broccoli;chicken;mixed greens,train
dish_1560443537,237.639999,411.0,berries;pineapple;grapes,train
dish_1566500988,21.33,63.0,spinach (raw);carrot,train
dish_1565379868,560.774963,434.0,bok choy;pork;vinegar;soy sauce;salt;radishes;pepper;garlic;white rice;rice noodles;cabbage;sugar;olive oil;carrot;mixed greens;green onions,train
dish_1562172600,263.599976,370.0,egg whites;roasted potatoes,test
dish_1565119439,465.412231,189.0,vinegar;millet;bok choy;beef;cheese pizza;spinach (cooked);shallots;salt;olive oil;onions,train
dish_1564775147,327.810303,151.0,salmon;arugula;mayonnaise;parsley;kale;shallots;olive oil;garlic;pepper;cherry tomatoes;pickles;salt;lentils;lemon juice;chive,train
dish_1565640772,241.169998,191.0,chicken;mixed greens,train
dish_1561574783,29.626781,24.0,salt;mustard;blueberries;pepper;arugula;chard;vinegar;olive oil;walnuts,test
dish_1561737271,762.381958,520.0,sausage;hash browns;pineapple;broccoli;egg whites,train
dish_1560444985,198.937866,264.0,honeydew melons;pineapple;radishes;bok choy;vinegar;watermelon;yam;mustard;olive oil;cucumbers;garlic;bell peppers;salt;scrambled eggs,test
dish_1565640868,395.97998,406.0,olives;mixed greens;black beans;cucumbers;chicken,train
dish_1558114937,13.72,49.0,mixed greens,train
dish_1558379182,323.736023,56.0,almonds,train
dish_1558725226,19.75,79.0,cauliflower,train
dish_1563389413,34.649998,99.0,broccoli,train
dish_1563826306,882.837463,312.0,garlic;lime;salt;brownies;olive oil;wheat berry;steak;pepperoni pizza;cauliflower,train
dish_1567538263,70.70092,56.0,arugula;parsley;olive oil;lemon juice;salt;pears;pepper;garlic;chickpeas,train
dish_1563305653,25.74,117.0,mushroom,train
dish_1565035858,375.227997,531.0,cherry tomatoes;chicken breast;watermelon;bell peppers;cauliflower;onions,test
dish_1559245589,25.562342,52.0,carrot;salt;pepper;olive oil,train
dish_1566330399,265.190887,126.0,vinegar;bok choy;millet;beef;salt;shallots;spinach (cooked);olive oil;onions,train
dish_1561579673,221.304153,360.0,thyme;basil;mushroom;pepper;cauliflower;roasted potatoes;garlic;lemon juice;rosemary;olive oil;eggplant;oregano;arugula;chicken;shallots;salt;butter;white wine;cream;wheat berry,train
dish_1565640365,720.890137,623.0,wheat berry;olive oil;thyme;salt;bell peppers;garlic;cherry tomatoes;chicken breast;pepperoni pizza;parmesan cheese;spinach (raw),train
dish_1566333324,608.104553,476.0,cheese pizza;spinach (cooked);pepper;olive oil;onions;cauliflower;caesar salad;garlic;bok choy;chicken;beef;shallots;tomatoes;bell peppers;brussels sprouts;vinegar;spinach (raw);jalapenos;millet;fried rice;salt,train
dish_1565378731,154.358154,207.0,wheat berry;carrot;salt;pepper;olive oil,train
dish_1558628956,9.044001,14.0,garden salad,train
dish_1558116090,30.940001,91.0,cantaloupe,train
dish_1559841091,163.423492,166.0,blackberries;chicken apple sausage;sweet potato;yam,train
dish_1568061145,187.053268,196.0,cheese pizza;olive oil;squash;salt,train
dish_1560973936,75.243256,44.0,salt;pepper;orange;arugula;pecans;mustard;raisins;olive oil;lime,train
dish_1567537422,109.319298,203.0,lettuce;bell peppers;broccoli;olive oil;cucumbers;onions;feta cheese;cantaloupe;vinaigrette;olives;cherry tomatoes,train
dish_1561579576,78.00235,267.0,cauliflower;olive oil;salt;eggplant,train
dish_1562007817,444.121399,391.0,garlic;shallots;quinoa;brussels sprouts;thyme;wheat berry;cabbage;lemon juice;caesar salad;carrot;pepper;mayonnaise;jalapenos;arugula;pork;olive oil;parsley;salt,train
dish_1563827482,894.521667,621.0,caesar salad;garlic;broccoli;zucchini;lime;olive oil;steak;squash;wheat berry;salt;cauliflower,train
dish_1562010315,671.106934,477.0,caesar salad;jalapenos;pork;pepper;wheat berry;mayonnaise;brussels sprouts;carrot;garlic;cabbage;salt;parsley;lemon juice;olive oil,train
dish_1565811061,380.320007,324.0,chicken;carrot;spinach (raw);broccoli,test
dish_1566402160,458.716125,697.0,egg whites;watermelon;yam;cantaloupe;sweet potato;olive oil,train
dish_1562946106,578.963989,359.0,cantaloupe;watermelon;sausage;scrambled eggs,train
dish_1562784266,131.804001,76.0,corn on the cob;pizza,train
dish_1565798617,197.705719,311.0,lettuce;pepper;mixed greens;olive oil;egg whites;berries;onions;cucumbers;vinegar;broccoli;salt;cherry tomatoes;lime,train
dish_1564169254,161.75,201.0,sandwiches;watermelon,train
dish_1562874282,427.879974,469.0,corn;garlic;chive;caesar salad;nopales;olive oil;pepper;green beans;lime;sour cream;parsley;salt;jicama;arugula;fish;carrot,train
dish_1560799407,220.901733,122.0,pork;spinach (raw);sunflower seeds;white rice;parsley;lemon juice;olive oil;cranberries;arugula;raisins;garlic;carrot;onions;salt;rosemary;zucchini,train
dish_1558720289,20.0,80.0,cauliflower,train
dish_1558373492,888.22998,325.0,cantaloupe;almonds;sausage;grapes,train
dish_1558630737,22.25,89.0,cauliflower,train
dish_1559844490,108.360001,180.0,grapes;mandarin oranges,test
dish_1559581333,415.946747,234.0,olive oil;vinegar;bacon;eggs;cherry tomatoes;lettuce;lime;salt;mixed greens;pepper;onions;cucumbers,train
dish_1558720097,30.34,74.0,carrot,test
dish_1563984771,582.809204,388.0,mixed greens;granola;raspberries;blackberries;chicken apple sausage;vinaigrette;scrambled eggs,train
dish_1568405499,562.269348,419.0,radishes;pepper;vinegar;arugula;cabbage;brown rice;mustard greens;thyme;tomatoes;carrot;salt;salmon;pineapple;spinach (raw);cucumbers;mustard;olive oil;rice noodles;mixed greens;garlic;soy sauce;green onions,train
dish_1563216659,190.057999,173.0,garlic;cherry tomatoes;chicken breast;spinach (raw);parmesan cheese;wheat berry;squash;olive oil;thyme;salt,train
dish_1558723568,179.618988,356.0,cantaloupe;corn on the cob;carrot;cauliflower;apple,train
dish_1561661500,374.775665,268.0,garlic;salt;soy sauce;sugar;cucumbers;pork;pepper;bok choy;white rice,train
dish_1558026623,29.880001,83.0,honeydew melons,train
dish_1564170173,79.880005,176.0,bell peppers;onions;cherry tomatoes;olives,train
dish_1566851616,300.7789,248.0,caesar salad;broccoli;cheese pizza;olive oil,test
dish_1561662190,117.318321,104.0,salt;brown rice;mixed greens;olive oil;parsley;onions;lemon juice;vinegar;millet;apple,test
dish_1565030350,62.585663,62.0,lettuce;mixed greens;lime;salt;cucumbers;onions;olive oil;vinegar;pepper;cherry tomatoes,test
dish_1560543557,87.869995,191.0,tomatoes;brown rice;olives;caesar salad,train
dish_1558724992,456.699005,79.0,almonds,train
dish_1558373284,389.39801,113.0,sausage,train
dish_1568405273,386.199768,288.0,tomatoes;salmon;vinegar;cucumbers;kale;mustard;thyme;pepper;salt;brown rice;parmesan cheese;spinach (raw);arugula;mustard greens;caesar dressing;olive oil;garlic;croutons,train
dish_1563391375,84.283714,139.0,cilantro;salt;onions;lemon juice;olive oil;jalapenos;squash;quinoa;fish;arugula;garlic;pepper;tomatillo,train
dish_1562008429,94.465088,69.0,jalapenos;lemon juice;wheat berry;pork;carrot;pepper;salt;cabbage;cucumbers;garlic;olive oil;parsley;mayonnaise,train
dish_1562702044,44.034069,177.0,olive oil;squash;salt;cherry tomatoes;cauliflower,train
dish_1561060531,162.078995,177.0,bok choy;brussels sprouts;cheese pizza;pineapple,train
dish_1562774129,73.083549,77.0,berries;vinaigrette;granola;blackberries;mixed greens;raspberries,test
dish_1560453132,142.09024,108.0,mustard;spinach (raw);olive oil;almonds;carrot;salt;parsley;blueberries;vinegar,train
dish_1565637578,197.301407,168.0,pineapple;parmesan cheese;salt;thyme;olive oil;wheat berry;garlic;spinach (raw);cherry tomatoes;quinoa;chicken breast,train
dish_1559849466,467.613037,262.0,pears;almonds,test
dish_1559149688,281.454987,181.0,eggs,train
dish_1558373639,5.6,20.0,mixed greens,train
dish_1562602832,144.182281,188.0,strawberries;greek yogurt;chia seeds;milk,train
dish_1558026714,129.839996,24.0,bacon,train
dish_1561739212,134.01001,214.0,berries;egg whites;sweet potato,test
dish_1563565454,350.788818,322.0,carrot;cherry tomatoes;fish;chard;mushroom;wheat berry;ground turkey;thyme;bok choy;lemon juice;kale;arugula;salt;pecans;blueberries;mustard;eggs;corn on the cob;vinegar;cream;onions;celery;olive oil;parsley;chive;shallots;garlic;white rice,test
dish_1561404956,97.600792,82.0,green onions;white rice;vinegar;ginger;parmesan cheese;soy sauce;croutons;chicken;spinach (raw);green beans;kale;caesar dressing;olive oil;salt;garlic;broccoli,train
dish_1568315040,555.92041,400.0,avocado;jalapenos;spinach (raw);brown rice;ginger;chili;garlic;spinach (cooked);onions;salt;lime;lemon juice;quinoa;cilantro;vinegar;salmon;beef;millet;bok choy;mushroom;shallots;tomatoes;olive oil,train
dish_1565379827,150.530945,235.0,vinegar;soy sauce;garlic;radishes;pepper;mixed greens;carrot;salt;cabbage;green onions;olive oil;rice noodles,train
dish_1564691420,212.347305,226.0,mixed greens;lime;lettuce;salt;cucumbers;onions;olive oil;pepper;vinegar;corn on the cob;green beans;cherry tomatoes,train
dish_1561661377,306.333679,294.0,garlic;chard;brown rice;green beans;chicken;salt;carrot;caesar salad;parsley;chive;rosemary;basil;lemon juice;olive oil,test
dish_1565725095,121.720001,257.0,cherry tomatoes;olives;carrot;bell peppers,train
dish_1558638844,80.079994,154.0,apple,train
dish_1558379273,227.436005,66.0,sausage,train
dish_1564761426,207.569,202.0,egg whites;fried rice,train
dish_1562876645,220.774597,112.0,pepper;chicken;squash;spinach (raw);lemon juice;basil;rosemary;garlic;olive oil;zucchini;salt;parsley;wheat berry;thyme;cheese pizza,train
dish_1559233570,16.83,51.0,strawberries,test
dish_1558113941,296.890015,78.0,mixed greens;almonds,test
dish_1563900205,262.261963,301.0,sweet potato;broccoli;olive oil;scrambled eggs;cantaloupe,train
dish_1561580278,23.32,53.0,caesar salad,train
dish_1563824065,15.51,66.0,zucchini;broccoli;squash,train
dish_1566316612,665.237,367.0,hash browns;bacon;vinegar;radishes;scrambled eggs;garlic;bell peppers;salt;eggplant;mustard;cucumbers;olive oil,train
dish_1558373687,306.694,89.0,sausage,train
dish_1562949494,68.545609,149.0,bok choy;olive oil;berries,train
dish_1562945499,454.508362,625.0,berries;broccoli;greek yogurt;sweet potato;olive oil;grapes;chia seeds;milk;egg whites,train
dish_1564429843,395.729828,474.0,pepper;garlic;lemon juice;parsley;cabbage;arugula;cauliflower;quinoa;shallots;carrot;olive oil;thyme;mayonnaise;jalapenos;wheat berry;pork;squash;salt,train
dish_1565728634,436.406616,418.0,bok choy;millet;chicken;beef;vinegar;wheat berry;roasted potatoes;lemon juice;salt;cheese pizza;garlic;pineapple;spinach (raw);squash;olive oil;thyme;onions;parsley;broccoli;shallots;spinach (cooked),train
dish_1564685144,26.1625,50.0,green beans;olive oil,train
dish_1565203094,898.019653,485.0,rosemary;parsley;garlic;chicken;pizza;salt;chive;lemon juice;chard;basil;olive oil;brown rice,train
dish_1560368162,41.639214,178.0,olive oil;cherry tomatoes;mushroom;salt;eggplant,train
dish_1559233055,25.194,39.0,garden salad,train
